word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	text_id_numeric	text_domain	text_domain_numeric	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_clause_end	is_sent_end	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
zum	zum	37	10	2	220,222	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	APPRART	zum	3.0	apprart	zum	3.0	zum	1.0	1651.97908812	1651.97908812	1753.17839101	1651.97908812	0.428085856899	4157.73681955	2949.09178377	1759.48955199	40.6681564054	334500.075158	796971.292562	79591.3101428	74215.1045814	74055.9396294	41125.3521006	19838.2434724	15326.7362026	1754.61720491	0.0446728863733	0.258942942311	1694.48949889	0.428085856899	1814.22988095	26.9694089847	12615.7737315	1.2842575707	12735.6694401	30.8221816968	7.18597936630249	1.033596158027649	7.04519510269165	0.696322500705719	2.301948308944702	0.2342473864555359	2.2871463298797607	0.3004220128059387	6.474980354309082	0.1591154634952545
anderen	anderen	38	11	2	223,229	p1	7	physics	1	7			0	0	0	0	0	0	0	0	0	0	0	0	PIS	anderen	7.0	pis	andere	6.0	an-de-ren	3.0	67.4444017169	619.581062027	288.923641876	911.341456315	20.1200352743	1895.94311792	1144.60850876	36966.1621299	73729.6552197	3294494.98274	6949437.49518	826669.040274	1418217.62173	467734.226253	600490.158306	41334.1231877	8435.34898599	1916.32026745	0.00754697456277	0.0962284664744	0.0	0.0	297.041495319	6.42128785349	0.0	0.0	890.05355061	10.7021464225	13.844554901123049	8.092391014099121	11.587339401245115	7.016257286071777	3.4718494415283203	2.1938276290893555	2.7586669921875	1.4604487419128418	4.949063777923584	0.0003001239383593
als	als	39	12	2	230,232	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	KOKOM	als	3.0	kokom	als	3.0	als	1.0	3463.41309205	4153.65136184	4541.08470562	4153.65136184	0.428085856899	5247.34625955	6981.83567532	4603.69763565	302.228614971	681961.550037	1925878.64622	141980.120382	218560.946583	127440.529836	138813.260388	41334.1231877	9001.42415599	4724.78690573	0.0390845361957	0.243678478051	0.0	0.0	3467.69683344	19.2638635605	0.0	0.0	4065.34415852	32.9626109813	1.2397621870040894	0.3728704154491424	1.3814325332641602	0.1127879470586776	7.91905927658081	5.21150541305542	7.823273181915283	5.438520431518555	2.562873601913452	0.1549190431833267
Anregungsenergie	Anregungsenergie	40	13	2	233,248	p1	7	physics	1	16			0	0	0	0	0	0	0	0	1	0	0	0	NN	Anregungsenergie	16.0	nn	Anregungsenergie	16.0	an-re-gungs-e-ner-gie	6.0	0.016350157992	0.016350157992	0.016350157992	0.604955845703	4.70894442589	0.126068429944	0.0310368640353	37224.6908281	87639.020882	6426250.48277	14164720.1603	837369.744525	1715242.85311	256647.032062	437182.681359	19822.5963712	3723.58498109	66.9375468192	0.000399834	0.0849420845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.046927452087402	7.987655639648437	4.457035541534424	5.926422119140625	4.462971687316895	4.456836700439453	4.134891033172607	2.4555108547210693	2.431423813080528	0.0046217168933253
auf	auf	41	14	2	249,251	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	APPR	auf	3.0	appr	auf	3.0	auf	1.0	5092.06867979	5591.37797963	5914.8658555	5591.37797963	0.428085856899	6569.04767908	9351.09676518	8980.91288279	7572.83880855	489216.952266	1286948.94648	95233.9886234	112163.203452	83805.1382611	46267.0913278	41334.1231877	16266.7803613	7317.89743803	0.0692951484301	0.289895292654	0.0	0.0	3235.89246851	19.2638635605	0.0	0.0	3376.16047392	32.5345251244	0.1429038941860199	6.38947057723999	0.07725740224123	6.6469268798828125	0.0070796348154544	0.0076664509251713	0.0024928941857069	0.0288134962320327	0.0004719574062619	0.0015482831513509
das	das	42	15	2	252,254	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	das	3.0	art	d	1.0	das	1.0	5535.50948977	7683.24989344	80100.3069113	7683.24989344	0.428085856899	6503.8703008	12246.2154424	9530.4416929	290.670296835	734069.119328	1662118.68252	216547.190476	169684.671958	215247.31204	124039.161294	110461.430317	19319.7963127	7903.50287175	0.0288325249482	0.178984875387	0.0	0.0	15300.9683536	34.6749544089	0.0	0.0	16474.0513142	50.942216971	0.0223890244960784	11.496956825256348	0.0171661302447319	8.980986595153809	3.4900710582733154	6.899316787719727	0.673819363117218	5.924439907073975	0.0234437752515077	0.0036560141015797
Atom	Atom	43	16	2	255,258	p1	7	physics	1	4			0	0	0	0	0	0	0	0	1	0	0	0	NN	Atom	4.0	nn	Atom	4.0	a-tom	2.0	3.0656546235	3.0656546235	10.6112525368	3.13923033446	1.7123434276	20.4230856509	5.40041434213	9726.23483485	36663.8413	522230.373775	1451030.83074	62763.8338135	119358.470535	52990.6822003	71550.698208	19822.5963712	307.162243116	70.9596856852	0.0116412412533	0.117839640387	27.8034436654	0.428085856899	28.1140966672	4.70894442589	32.8311172479	0.856171713799	36.648879139	8.56171713799	0.3571754395961761	2.096754312515259	0.0840100347995758	0.3657107353210449	3.6042733192443848	0.6791152358055115	2.072052240371704	0.6445757150650024	0.002756607485935	0.0005745429079979
übertragen	übertragen.	44	17	2	259,268	p1	7	physics	1	10		$.	0	0	0	0	0	1	0	0	0	0	0	0	VVINF	übertragen	10.0	vvinf	übertragen	10.0	ü-ber-tra-gen	4.0	9.97359637511	38.9951268109	54.7566791152	382.487420986	261.988544422	291.09200474	73.6349599236	36721.2939888	70156.850658	3461173.30843	7956888.75761	718195.854569	1431522.53016	393272.434826	569686.812387	4201.6554257	4185.99197435	3864.02466317	0.0538523058314	0.319403625243	0.0	0.0	2.05194482799	2.9966009983	0.0	0.0	4.65161994872	7.27745956729	3.830914497375488	1.5051093101501465	1.6284219026565552	0.7113080620765686	2.453300952911377	0.3728030920028686	0.7234487533569336	0.2851376533508301	28.82567068934441	28.519694209098816
Die	Die	45	1	3	270,272	p1	7	physics	1	3			0	0	0	1	0	0	0	0	0	0	0	0	ART	Die	3.0	art	d	1.0	die	1.0	4044.09712821	4092.99227569	80100.3069113	4092.99227569	0.428085856899	7006.50513099	7668.65043956	33694.5118659	1928.95487119	1162034.30857	2398782.95191	235702.357048	295575.732669	203871.746843	202066.798517	19121.5915224	6400.40832231	5199.86527143	0.05895410862	0.0848217844714	29483.8638533	0.856171713799	35483.8322812	32.5345251244	29483.8638533	0.856171713799	35649.500257	46.661358402	2.596069812774658	0.2256508618593216	2.6906306743621826	0.2318864613771438	14.794800758361816	0.6342607736587524	15.558847427368164	0.5404788851737976	0.0205289367586374	0.0012066233903169
Frequenz	Frequenz	46	2	3	273,280	p1	7	physics	1	8			0	0	0	0	0	0	0	0	1	0	0	0	NN	Frequenz	8.0	nn	Frequenz	8.0	fre-quenz	2.0	3.2618565194	3.2618565194	5.03584866153	266.4176494	99.7440046576	19.4145382113	5.86596730266	82.1677189887	742.300875864	2598468.12754	5645330.86756	251747.813495	599083.040095	25984.6112149	67359.3095831	11807.4546207	3907.63870961	945.668613019	0.00601452842857	0.134570705043	0.0	0.0	0.00817507899599	0.428085856899	0.0	0.0	0.310653001848	1.2842575707	9.790525436401367	2.613271951675415	9.922689437866213	2.3733482360839844	9.774380683898926	5.198925018310547	10.929607391357422	5.538956165313721	3.6014561653137207	7.581423415103927e-05
der	der	47	3	3	281,283	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	1.9641298055648804	3.255511283874512	2.390235185623169	3.96614408493042	5.525882720947266	1.238881230354309	6.589295387268066	0.4295690059661865	0.140149638056755	0.0520416237413883
Anregung	Anregung	48	4	3	284,291	p1	7	physics	1	8			0	0	0	0	0	0	0	0	1	0	0	0	NN	Anregung	8.0	nn	Anregung	8.0	an-re-gung	3.0	16.227531807	16.227531807	28.3266487211	20.6011990699	17.123434276	153.929552961	30.4937189146	25465.1421703	53990.1882722	2523896.50393	5642421.59608	209763.657076	522724.937714	96114.7552843	239334.240875	19822.5963712	3723.58498109	66.9375468192	0.00607997936919	0.146533026793	0.0	0.0	1.78216722113	0.856171713799	0.0	0.0	1.78216722113	0.856171713799	9.508461952209473	0.1923748701810836	10.25977897644043	0.0511984229087829	8.30378532409668	3.4994022846221924	8.28230094909668	5.6995625495910645	4.653661251068115	28.172975540161133
unterscheidet	unterscheidet	49	5	3	292,304	p1	7	physics	1	13			0	0	0	0	0	0	0	0	0	0	0	0	VVFIN	unterscheidet	13.0	vvfin	unterscheiden	13.0	un-ter-schei-det	4.0	30.2069168902	30.2069168902	99.1882334584	225.967358528	118.579782361	135.901767479	57.1233482569	20701.7607166	47510.2526563	5073532.79997	11138606.4949	884896.743479	1693866.38584	273790.712271	446692.180584	32509.3788389	28906.6542257	2137.73410698	0.0462793127065	0.250372945638	45.2899376378	0.428085856899	45.3553382698	0.856171713799	45.2899376378	0.428085856899	47.023054385	2.9966009983	7.177261829376221	4.792909622192383	7.381560325622559	2.3864541053771973	7.953711986541748	6.784425258636475	6.244690895080566	7.237333297729492	0.0203963741660118	0.0254916120320558
sich	sich	50	6	3	305,308	p1	7	physics	1	4			0	0	0	0	0	0	0	0	0	0	0	0	PRF	sich	4.0	prf	sich	4.0	sich	1.0	6557.46793998	6557.46793998	6566.55045274	6557.81946837	0.856171713799	6282.99841154	11211.8033194	6926.29480396	1064.22144025	990057.517976	2298056.06212	287477.77288	411907.636196	194753.386357	108862.23341	48925.779496	15113.3748159	6879.41072592	0.109257424523	0.373105981887	0.0	0.0	1254.85010065	21.404292845	0.0	0.0	4636.93750684	29.5379241261	0.0923212766647338	1.5560200214385986	0.0931354090571403	1.6612513065338137	3.1837198734283447	0.0866431891918182	2.8048577308654785	0.0059574656188488	0.0002752163854893	0.0009515525307506
also	also	51	7	3	309,312	p1	7	physics	1	4			0	0	0	0	0	0	0	0	0	0	0	0	ADV	also	4.0	adv	also	4.0	al-so	2.0	544.550187002	545.294119191	630.372166302	545.38404506	2.5685151414	1248.45566173	1017.77636388	13636.5059199	18335.3453369	797548.550507	2309355.8164	95513.9442036	134707.91702	67439.0388651	37405.71409	41334.1231877	9001.42415599	4724.78690573	0.00789224690364	0.168659174741	0.0	0.0	86.0508815118	7.27745956729	4153.65136184	0.428085856899	4240.05377175	13.2706615639	6.479598522186279	2.938584089279175	5.614508628845215	2.5826330184936523	4.74251651763916	7.124472141265869	4.4016313552856445	8.950227737426758	4.095397472381592	0.0100423796102404
von	von	52	8	3	313,315	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	APPR	von	3.0	appr	von	3.0	von	1.0	7955.34104766	7955.34104766	8265.3727435	7955.34104766	0.428085856899	7856.20634881	12401.4928732	8585.23905938	340.756342092	620899.645044	1436353.90714	258695.641457	333765.271963	253104.606831	264495.4152	23102.1601118	13320.2529889	7993.18348833	0.0874371201871	0.312235645495	0.0	0.0	3224.03042889	30.8221816968	0.0	0.0	3276.15473257	38.9558129779	1.89375114440918	4.555215358734131	1.4969158172607422	4.866376876831055	3.4028091430664062	1.2520787715911863	3.6811790466308594	0.0087695708498358	0.0037996019236743	2.155409097671509
der	der	53	9	3	316,318	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	PDS	der	3.0	pds	die	3.0	der	1.0	63.5939395098	26530.3631386	10789.1994813	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	1.2138161659240725	3.65902590751648	0.6775168180465698	3.736058235168457	0.1584600657224655	0.0016594461631029	0.1994906961917877	0.0090865660458803	0.0784224197268486	0.004491479601711
des	des	54	10	3	319,321	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	des	3.0	art	d	1.0	des	1.0	7101.07799289	7101.07799289	80100.3069113	7101.07799289	0.428085856899	7430.34719246	10967.4656073	9589.02430898	7300.14811771	1261615.62435	2602206.35451	326044.476501	328517.367443	261724.107647	165779.244685	110461.430317	53801.2331077	7725.99738151	0.121698304848	0.352013185599	44055.247282	1.2842575707	49782.1108458	35.9592119796	44055.247282	1.2842575707	54875.2749862	52.2264745417	2.356703042984009	3.5558252334594727	2.893011569976806	2.735971450805664	7.502306461334228	0.339567631483078	5.903582572937012	0.0336566045880317	0.840447187423706	0.7405117750167847
Photons	Photons	55	11	3	322,328	p1	7	physics	1	7			0	0	0	0	0	0	0	1	0	0	0	0	NN	Photons	7.0	nn	Photon	6.0	pho-tons	2.0	0.032700315984	0.032700315984	0.277952685864	2.20727132892	15.4110908484	0.252136859888	0.0620737280705	147.192297323	1541.53717069	1473155.62799	3750440.07226	132921.846727	365407.666162	82677.4106389	180443.325713	10343.3797233	496.832250902	50.0805339295	0.0061001505	0.25283530175	0.0572255529719	0.428085856899	0.0735757109639	1.2842575707	2.00289435402	1.2842575707	2.01924451201	2.1404292845	10.110390663146973	4.607274055480957	7.834700107574463	3.276373863220215	6.560279846191406	1.685564398765564	5.765658378601074	0.6648880243301392	0.1694473326206207	0.0084348874515853
um	um	56	12	3	329,330	p1	7	physics	1	2			0	0	0	0	0	0	0	0	0	0	0	0	APPR	um	2.0	appr	um	2.0	um	1.0	1106.66861877	2023.33205151	2173.54912806	0.0	0.0	4188.62358488	3500.91170788	3894.37873148	7287.305542	284093.257475	675479.670203	72866.620962	59765.4945676	72242.2084283	40588.5324361	32509.3788389	2649.44500165	-0.00817507899599	0.0281983861756	0.174663736456	4320.93800333	0.428085856899	7422.20327094	36.8153836934	4320.93800333	0.428085856899	9288.90898396	64.2128785349	1.1640640497207642	5.075742721557617	0.0926782861351966	8.617918014526367	0.0011913828784599	1.2685556411743164	0.001661469344981	0.2114649266004562	0.0416246652603149	0.0038077959325164
einen	einen	57	13	3	331,335	p1	7	physics	1	5			0	0	0	0	0	0	0	0	0	0	0	0	ART	einen	5.0	art	eine	4.0	ei-nen	2.0	1964.53688337	2019.39166343	17543.4333976	7303.86082739	14.1268332777	4198.07871713	3586.62000791	27432.3768297	26896.634389	2859514.55384	5933406.53601	624326.327506	955059.118657	461556.498907	499462.324164	45007.5949345	21503.4825387	20569.6023896	0.0187226863739	0.182841381842	2431.18674262	0.428085856899	5300.88472258	16.2672625622	7033.4700896	0.856171713799	11104.7330053	35.1030402658	4.65943717956543	0.1001077964901924	4.821277141571045	0.0010824303608387	0.1003381386399269	0.3503538072109222	0.039235807955265	0.2077357769012451	0.0038751284591853	0.005565030965954
gewissen	gewissen	58	14	3	336,343	p1	7	physics	1	8			0	0	0	0	0	0	0	0	0	0	0	0	ADJA	gewissen	8.0	adja	gewiß	5.0	ge-wis-sen	3.0	61.6973211828	61.6973211828	285.522809014	593.33905845	64.2128785349	345.931771766	115.9847609	52373.3656351	116917.524979	3118733.20415	6893457.56385	566045.118408	1046514.95304	388857.736842	507372.494628	23747.2147199	15623.9820749	1864.82544485	0.00417903341757	0.0859988591453	0.0	0.0	80.6389792165	4.70894442589	78.0393040957	0.428085856899	158.727333786	7.27745956729	3.475147485733032	3.7778923511505127	3.0262463092803955	2.081582546234131	4.111409664154053	3.334843873977661	6.404007434844971	4.508956909179688	0.0008748518303036	0.0013043713988736
Betrag	Betrag.	59	15	3	344,349	p1	7	physics	1	6		$.	0	0	0	0	0	1	0	0	0	0	0	0	NN	Betrag	6.0	nn	Betrag	6.0	be-trag	2.0	21.4595823645	21.4595823645	38.0549927263	45.2572373218	25.2570655571	192.254355664	39.0754118204	22818.2232681	48385.2601478	1787068.93309	4304551.83692	113302.319318	323229.650939	62778.581656	144520.929118	17498.1271098	8127.15668292	638.555420377	0.019816396896	0.188882360766	0.0	0.0	6.42561209085	3.4246868552	34.4906582841	0.428085856899	45.9112436415	6.84937371039	4.907226085662842	4.775045394897461	2.78355073928833	2.5394015312194824	2.1508893966674805	1.5131092071533203	2.0960373878479004	1.3394052982330322	29.47259998321533	29.589696407318115
Auch	Auch	60	1	4	351,354	p1	7	physics	1	4			0	0	0	1	0	0	0	0	0	0	0	0	ADV	Auch	4.0	adv	auch	4.0	auch	1.0	404.445683169	404.445683169	4062.31120421	404.470208406	0.856171713799	1476.38738307	767.122649927	4063.36578941	38.527727121	549560.643868	1291466.10844	202747.60808	367399.97774	111330.637416	100392.982817	19822.5963712	5396.67212318	406.1460996	0.0078399044691	0.0177748487597	3657.70201947	0.428085856899	3917.04005046	17.5515201329	3657.70201947	0.428085856899	3976.30937318	19.6919494174	5.461479663848877	0.0227674562484025	5.467066764831543	0.014196122996509	13.540894508361816	0.2398878633975982	17.517656326293945	0.323382019996643	1.5931971073150637	0.0010777862044051
bei	bei	61	2	4	355,357	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	APPR	bei	3.0	appr	bei	3.0	bei	1.0	2135.91106436	2161.86694017	2489.87563473	2161.86694017	0.428085856899	4322.25612062	3715.43851209	5555.26048062	4566.8199214	1219263.07434	2569992.0376	157298.346328	245814.176491	54673.4895113	42554.7307768	20337.830725	14068.4280436	3488.24080696	0.0361569463119	0.220877330072	0.0	0.0	1512.16888713	28.2536665554	0.0	0.0	1895.89892012	38.0996412641	3.501232624053955	0.2766902148723602	3.4791581630706787	0.0826834961771965	6.700134754180908	0.352146178483963	8.564003944396973	0.3512579798698425	0.2281666994094848	0.1385471224784851
der	der	62	3	4	358,360	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	1.404982328414917	7.418415069580078	1.4579272270202637	5.9169087409973145	3.314059257507324	0.0050923880189657	3.846234798431397	0.0040911082178354	0.0256258249282836	0.0001839230244513
Emission	Emission	63	4	4	361,368	p1	7	physics	1	8			0	0	0	0	0	0	0	0	1	0	0	0	NN	Emission	8.0	nn	Emission	8.0	e-mis-si-on	4.0	1.69224135217	1.69224135217	3.01660414952	2.88580288559	8.13363128109	16.8931696125	3.13472326756	12591.7798747	52089.0589817	1990760.14967	4658679.01266	326675.559899	588642.882216	234977.726221	333513.557479	14903.9783425	263.703523174	47.8405622845	0.018492745029	0.19934899328	0.0	0.0	0.049050473976	1.7123434276	0.0	0.0	0.269777606868	2.9966009983	10.948087692260742	7.633214473724365	9.962190628051758	4.494816780090332	10.07181167602539	0.802310049533844	10.69520092010498	0.7088439464569092	0.0131969107314944	0.0126212672330439
eines	eines	64	5	4	369,373	p1	7	physics	1	5			0	0	0	0	0	0	0	0	0	0	0	0	ART	eines	5.0	art	eine	4.0	ei-nes	2.0	964.814648028	996.591180085	17543.4333976	7303.86082739	14.1268332777	2911.67645798	1770.37376144	17195.1259819	8521.04898158	2656542.58071	5696942.18272	367047.786942	545487.118897	215066.422067	203192.664321	45007.5949345	21503.4825387	20569.6023896	0.0495844122944	0.245308794672	6240.92070617	1.2842575707	6269.57435805	14.9830049915	10843.2040532	1.7123434276	11254.5822033	25.685151414	2.290600299835205	5.105154991149902	0.9963719844818116	5.777359008789063	8.345870971679688	1.4027166366577148	8.660989761352539	1.4647328853607178	0.0042581371963024	0.0004503904783632
Photons	Photons	65	6	4	374,380	p1	7	physics	1	7			0	0	0	0	0	0	0	1	0	0	0	0	NN	Photons	7.0	nn	Photon	6.0	pho-tons	2.0	0.032700315984	0.032700315984	0.277952685864	2.20727132892	15.4110908484	0.252136859888	0.0620737280705	147.192297323	1541.53717069	1473155.62799	3750440.07226	132921.846727	365407.666162	82677.4106389	180443.325713	10343.3797233	496.832250902	50.0805339295	0.0061001505	0.25283530175	0.0572255529719	0.428085856899	0.0735757109639	1.2842575707	2.00289435402	1.2842575707	2.01924451201	2.1404292845	15.25745677947998	1.6852394342422483	12.703126907348633	0.3398724198341369	12.462873458862305	0.2465241551399231	9.754292488098145	0.0639544576406478	2.3519487977027893	0.0271181318094022
erfährt	erfährt	66	7	4	381,387	p1	7	physics	1	7			0	0	0	0	0	0	0	0	0	0	0	0	VVFIN	erfährt	7.0	vvfin	erfahren	8.0	er-fährt	2.0	18.5247290049	18.5247290049	134.153046324	167.540068944	19.2638635605	144.600489146	34.9164720397	18335.5985523	21988.2019538	2035397.09469	4801046.66992	344731.268272	557141.756351	155065.004672	116812.643944	45007.5949345	12349.7403108	736.043237404	0.0308242122087	0.216265079795	0.0	0.0	3.55615936326	2.1404292845	0.0	0.0	6.59728874977	3.8527727121	12.653277397155762	2.68786358833313	10.48656940460205	0.6023009419441223	8.885773658752441	5.16073751449585	8.822434425354004	4.187260150909424	2.2597267627716064	0.0014266322832554
das	das	67	8	4	388,390	p1	7	physics	1	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	das	3.0	art	d	1.0	das	1.0	5535.50948977	7683.24989344	80100.3069113	7683.24989344	0.428085856899	6503.8703008	12246.2154424	9530.4416929	290.670296835	734069.119328	1662118.68252	216547.190476	169684.671958	215247.31204	124039.161294	110461.430317	19319.7963127	7903.50287175	0.0288325249482	0.178984875387	0.0	0.0	15300.9683536	34.6749544089	0.0	0.0	16474.0513142	50.942216971	2.6041793823242188	1.356239676475525	2.216557741165161	0.5292553305625916	8.435114860534668	2.5696840286254883	7.94509220123291	3.030944347381592	0.0922220349311828	6.556489552167477e-06
Atom	Atom	68	9	4	391,394	p1	7	physics	1	4			0	0	0	0	0	0	0	0	1	0	0	0	NN	Atom	4.0	nn	Atom	4.0	a-tom	2.0	3.0656546235	3.0656546235	10.6112525368	3.13923033446	1.7123434276	20.4230856509	5.40041434213	9726.23483485	36663.8413	522230.373775	1451030.83074	62763.8338135	119358.470535	52990.6822003	71550.698208	19822.5963712	307.162243116	70.9596856852	0.0116412412533	0.117839640387	27.8034436654	0.428085856899	28.1140966672	4.70894442589	32.8311172479	0.856171713799	36.648879139	8.56171713799	10.614540100097656	0.1488696932792663	8.812874794006348	0.1820527464151382	4.686642646789551	0.1634178310632705	4.3676581382751465	0.2912196516990661	2.771775484085083	0.0409615635871887
einen	einen	69	10	4	395,399	p1	7	physics	1	5			0	0	0	0	0	0	0	0	0	0	0	0	ART	einen	5.0	art	eine	4.0	ei-nen	2.0	1964.53688337	2019.39166343	17543.4333976	7303.86082739	14.1268332777	4198.07871713	3586.62000791	27432.3768297	26896.634389	2859514.55384	5933406.53601	624326.327506	955059.118657	461556.498907	499462.324164	45007.5949345	21503.4825387	20569.6023896	0.0187226863739	0.182841381842	2431.18674262	0.428085856899	5300.88472258	16.2672625622	7033.4700896	0.856171713799	11104.7330053	35.1030402658	2.2854480743408203	2.870813369750977	1.944642782211304	2.810310840606689	8.323079109191895	0.0067354785278439	7.845418453216553	0.0134627083316445	0.2574012577533722	0.2433554977178573
Rückstoß	Rückstoß.	70	11	4	400,407	p1	7	physics	1	8		$.	0	0	0	0	0	1	0	0	1	0	0	0	NN	Rückstoß	8.0	nn	Rückstoß	8.0	rück-stoß	2.0	0.482329660764	0.482329660764	0.604955845703	61.0269647051	24.8289797002	4.16025818814	0.91558748904	1189.88274787	2573.65217168	916224.741653	2562165.77197	83161.9884464	254417.846043	23636.900204	57097.6635074	9222.31479046	423.509967387	329.578309723	0.0178111062712	0.173680539576	0.0	0.0	0.00817507899599	0.428085856899	0.0	0.0	0.00817507899599	0.428085856899	8.321091651916504	2.353577136993408	8.631457328796387	4.554744720458984	7.19223690032959	2.050002098083496	7.611125946044922	3.462613105773926	28.97202217578888	25.0387311616214
Die	Die	71	1	5	409,411	p1	7	physics	1	3			0	0	0	1	0	0	0	0	0	0	0	0	ART	Die	3.0	art	d	1.0	die	1.0	4044.09712821	4092.99227569	80100.3069113	4092.99227569	0.428085856899	7006.50513099	7668.65043956	33694.5118659	1928.95487119	1162034.30857	2398782.95191	235702.357048	295575.732669	203871.746843	202066.798517	19121.5915224	6400.40832231	5199.86527143	0.05895410862	0.0848217844714	29483.8638533	0.856171713799	35483.8322812	32.5345251244	29483.8638533	0.856171713799	35649.500257	46.661358402	2.596069812774658	1.5516269207000732	2.6906306743621826	1.4173600673675537	14.896626472473145	0.3880824744701385	15.64679718017578	0.9677470326423644	0.0111852046102285	0.1137589216232299
dabei	dabei	72	2	5	412,416	p1	7	physics	1	5			0	0	0	0	0	0	0	0	0	0	0	0	PAV	dabei	5.0	adv	dabei	5.0	da-bei	2.0	284.836102378	284.836102378	388.267201836	285.171280617	4.28085856899	1050.023953	536.425639553	11965.9530523	12861.4114847	1683428.61701	3488083.80209	280066.524215	281984.862884	157129.203943	43849.2624081	110461.430317	19319.7963127	290.983761783	0.00784920920386	0.162390960138	0.0	0.0	103.741752459	5.56511613969	0.0	0.0	103.823503249	8.13363128109	10.399564743041992	7.5861310958862305	10.42017650604248	2.997635126113892	7.846750736236572	0.0027312852907925	6.376865386962891	0.0008954567601904	2.333099603652954	28.405935287475582
erzeugte	erzeugte	73	3	5	417,424	p1	7	physics	1	8			0	0	0	0	0	0	0	0	0	0	0	0	ADJA	erzeugte	8.0	adja	erzeugt	7.0	er-zeug-te	3.0	2.32172243486	4.91322247659	8.03610265306	153.748710678	20.9762069881	45.3846347798	9.28002234654	43915.2735794	69395.7140044	3296238.56359	7343349.68621	457322.674545	830329.02679	219119.601708	233397.974298	45007.5949345	12349.7403108	349.239374709	0.0600443908236	0.321608604677	0.0	0.0	0.237077290884	1.2842575707	30.1905667322	0.856171713799	31.6784311095	3.8527727121	6.508642196655273	8.757621765136719	5.893185138702393	8.614524841308594	7.728844165802002	3.180238008499145	5.928993701934815	4.981812000274658	0.6675492547801696	2.366283726936672
