word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	text_id_numeric	text_domain	text_domain_numeric	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_clause_end	is_sent_end	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
Wurzeln	Wurzeln	1	1	1	1,7	b2	2	biology	0	7			0	0	0	1	0	0	0	0	0	0	0	0	NN	Wurzeln	7.0	nn	Wurzel	6.0	wur-zeln	2.0	17.5110192094	17.5518946044	29.7082370714	18.7127558218	11.1302322794	90.0128589799	32.2628201647	2056.9643265	684.509285182	1994345.24063	4536132.58675	269055.444914	459994.520501	213780.988996	284631.289651	13240.8075713	320.234194431	74.8264980503	0.0218471711054	0.170897035679	0.0	0.0	2.08464514398	3.4246868552	0.0	0.0	14.5434655339	5.13703028279	12.94746208190918	12.947449684143066	13.064289093017578	13.064290046691896	25.92587852478028	25.92587852478028	22.489164352416992	22.479366302490234	8.432558059692383	1.5780174732208252
entziehen	entziehen	2	2	1	8,16	b2	2	biology	0	9			0	0	0	0	0	0	0	0	0	0	0	0	VVFIN	entziehen	9.0	vvfin	entziehen	9.0	ent-zie-hen	3.0	0.981009479519	16.407383545	40.0578870804	435.968787777	208.905898167	145.104762865	31.0368640353	8434.62957904	13294.206286	4170178.15876	8875367.51171	773434.446416	1383722.89146	406087.950263	516140.977234	45007.5949345	2892.41652449	2177.579442	0.0132586142144	0.215865629227	0.0	0.0	0.400578870804	0.856171713799	0.0	0.0	1.0137097955	2.5685151414	5.881991386413574	5.881980895996094	5.685039520263672	5.685041427612305	12.01018524169922	12.01018524169922	8.014535903930664	8.006922721862793	2.732607364654541	1.8635311126708984
dem	dem	3	3	1	17,19	b2	2	biology	0	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	dem	3.0	art	d	1.0	dem	1.0	5100.87323987	5616.24656993	80100.3069113	5616.24656993	0.428085856899	6562.36605229	9206.65119996	6667.98683292	1002.148991	1098350.78654	2107258.1957	260311.257794	170837.935256	214520.302265	48324.4719561	110461.430317	53801.2331077	5810.24119451	0.0776634434188	0.228051977566	43473.0753814	1.2842575707	43630.2003997	29.966009983	43473.0753814	1.2842575707	43925.3698019	41.0962422623	0.8822177052497864	0.8822161555290222	1.160069704055786	1.1600682735443115	10.705706596374512	10.705706596374512	6.871496200561523	6.867310047149658	0.0225485954433679	0.0088859600946307
Boden	Boden	4	4	1	20,24	b2	2	biology	0	5			0	0	0	0	0	0	0	0	0	0	0	0	NN	Boden	5.0	nn	Boden	5.0	bo-den	2.0	149.775622286	149.775622286	167.875247183	151.222611268	9.41788885179	519.401931368	278.059264892	24298.4766468	27763.0801634	1598482.017	3280101.7132	495828.081424	791277.32258	371668.938371	506354.078374	17498.1271098	956.664094269	221.119536684	0.0432223724224	0.236409529767	0.0	0.0	56.0728668335	18.4076918467	0.0	0.0	70.2321036546	26.5413231278	11.507859230041504	11.507862091064451	11.115955352783203	11.11595344543457	2.908219814300537	2.908219814300537	2.1909451484680176	2.1974363327026367	1.0491178035736084	0.0636303424835205
Wasser	Wasser,	5	5	1	25,30	b2	2	biology	0	6		$,	0	0	0	0	0	0	0	0	0	0	0	0	NN	Wasser	6.0	nn	Wasser	6.0	was-ser	2.0	182.083534478	182.083534478	195.899417981	184.209055017	12.4144898501	351.478782683	327.764802644	5791.34041187	9882.79009238	1910402.9409	4651318.50444	363670.964287	628028.493395	224746.851934	219413.265525	13240.8075713	2611.21833227	811.948845882	0.0651694057196	0.253554658887	0.0	0.0	7.39844649137	12.4144898501	0.0	0.0	22.6122685029	17.123434276	3.8917555809021	3.891744613647461	5.476322174072266	5.47632360458374	5.592146873474121	5.592146873474121	4.59293270111084	4.584544658660889	28.08344805240631	27.36605954170227
aber	aber	6	6	1	32,35	b2	2	biology	0	4			0	0	1	0	0	0	0	0	0	0	0	0	KON	aber	4.0	kon	aber	4.0	a-ber	2.0	471.080752065	2250.5583722	3054.51199083	2250.67282331	3.4246868552	3474.69806611	4177.90330465	20714.5138399	54431.1167048	1434600.66378	3336615.03951	373884.907984	550578.343993	257156.208682	193124.513052	41334.1231877	4277.97796321	2367.56010279	0.0153935707803	0.129025098264	0.0	0.0	3047.7512005	16.2672625622	0.0	0.0	3056.26145773	30.8221816968	3.800976276397705	3.800984144210816	1.9158936738967896	1.9159023761749268	4.012377738952637	4.012377738952637	2.7034687995910645	2.7036776542663574	27.22823715209961	25.928878784179688
sie	sie	7	7	1	36,38	b2	2	biology	0	3			0	0	0	0	0	0	0	0	0	0	0	0	PPER	sie	3.0	pper	sie	3.0	sie	1.0	4963.73628971	4963.73628971	8487.45693951	4963.73628971	0.428085856899	4025.99531025	7654.66833231	8142.13342764	4056.96966584	1411597.82271	3107679.43219	282130.976914	322653.01929	243841.081467	199354.446528	48925.779496	15113.3748159	5524.95546278	0.0431282946748	0.183343569275	24520.1275636	0.428085856899	34559.672301	27.8255806985	24520.1275636	0.428085856899	34594.7025145	45.3771008313	2.630078077316284	2.630077362060547	4.519793510437012	4.519798278808594	0.3728198409080505	0.3728198409080505	0.024664094671607	0.0239727720618248	1.2382453680038452	1.4861503839492798
nehmen	nehmen	8	8	1	39,44	b2	2	biology	0	6			0	0	0	0	0	0	0	0	0	0	0	0	VVFIN	nehmen	6.0	vvfin	nehmen	6.0	neh-men	2.0	41.9545054074	180.562969784	699.917563321	180.808222154	5.13703028279	846.423438642	340.241621987	8115.80967327	18624.3032903	2806288.42119	5886744.32144	479380.419265	795187.030711	359375.54888	460251.372015	21439.2836433	2061.65682184	214.603998724	0.0246021794484	0.271329746539	0.0	0.0	57.0048258391	5.56511613969	0.0	0.0	84.8818452154	9.84597470869	1.261677622795105	1.261667251586914	0.9565284848213196	0.956525444984436	3.5095338821411133	3.5095338821411133	3.261559247970581	3.2633256912231445	0.0283124353736639	0.0407226160168647
auch	auch	9	9	1	45,48	b2	2	biology	0	4			0	0	0	0	0	0	0	0	0	0	0	0	ADV	auch	4.0	adv	auch	4.0	auch	1.0	3657.70201947	3657.70201947	4062.31120421	3657.7265447	1.7123434276	5011.09402184	6605.29644085	4063.36578941	38.527727121	772506.125321	1894232.82734	249438.811483	395247.390817	147745.267841	76885.5041567	41334.1231877	16266.7803613	3659.42696113	0.0286380221234	0.178284036154	0.0	0.0	662.908980706	17.9796059898	0.0	0.0	722.251879138	30.8221816968	4.952637672424316	4.952643871307373	4.5495429039001465	4.549535751342773	2.1915090084075928	2.1915090084075928	1.6720705032348633	1.6721259355545044	0.2920490205287933	0.6440396308898926
essenzielle	essenzielle	10	10	1	49,59	b2	2	biology	0	11			0	0	0	0	0	0	0	0	0	0	0	0	ADJA	essenzielle	11.0	adja	essenziell	10.0	es-sen-ziel-le	4.0	0.00817507899599	0.00817507899599	0.016350157992	1.2262618494	6.42128785349	0.126068429944	0.0155184320176	24746.4546256	51597.1883321	4856061.93185	10806339.5235	626357.474933	1191759.34725	231027.617976	310727.831574	45007.5949345	4564.40820599	47.0721048589	4.698e-06	1.0	0.277952685864	0.428085856899	0.277952685864	0.428085856899	0.277952685864	0.428085856899	0.28612776486	0.856171713799	9.527278900146484	9.527267456054688	11.471516609191896	11.471522331237791	11.342230796813965	11.339820861816406	9.748261451721191	9.748368263244627	2.433726117014885	0.0686729317530989
Mineralstoffe	Mineralstoffe	11	11	1	60,72	b2	2	biology	0	13			0	0	0	0	0	0	0	0	1	0	0	0	NN	Mineralstoffe	13.0	nn	Mineralstoff	12.0	mi-ne-ral-stof-fe	5.0	0.792982662611	0.792982662611	1.26713724438	22.9392716628	128.853842927	3.65598446837	1.42769574562	21725.6893609	48422.0755315	3953327.3295	9304211.08057	562194.623501	1140056.8498	198132.53891	289356.50134	14815.8918663	3196.22698522	629.530133165	0.00569523062887	0.190344070289	0.0	0.0	0.032700315984	0.428085856899	0.0	0.0	0.506854897752	1.2842575707	5.471952438354492	5.4719648361206055	4.211986541748047	4.21197509765625	3.741675853729248	3.74143123626709	3.832133293151856	3.8453969955444336	2.33588445186615	0.0568926269188523
auf	auf.	12	12	1	73,75	b2	2	biology	0	3		$.	0	0	0	0	1	1	0	0	0	0	0	0	PTKVZ	auf	3.0	ptkvz	auf	3.0	auf	1.0	499.309299838	5591.37797963	5914.8658555	5591.37797963	0.428085856899	6569.04767908	9351.09676518	8980.91288279	7572.83880855	489216.952266	1286948.94648	95233.9886234	112163.203452	83805.1382611	46267.0913278	41334.1231877	16266.7803613	7317.89743803	0.0692951484301	0.289895292654	0.0	0.0	3235.89246851	19.2638635605	0.0	0.0	3376.16047392	32.5345251244	1.8067145347595213	1.806704878807068	1.3344924449920654	1.33448588848114	2.031320571899414	2.048527240753174	1.7920831441879272	1.777632474899292	25.83811020851136	25.500053763389587
Böden	Böden	13	1	2	77,81	b2	2	biology	0	5			0	0	0	1	0	0	0	0	0	0	0	0	NN	Böden	5.0	nn	Boden	5.0	bö-den	2.0	7.32487078041	7.32487078041	167.875247183	7.33304585941	0.856171713799	22.6923173899	12.9889275988	23466.6460088	22511.7509568	1495641.11737	2927890.22166	490645.285718	776562.727421	367386.889219	497723.439413	17498.1271098	129.599527323	7.70092441423	0.0894337109554	0.363032957105	160.861029404	0.856171713799	170.564848172	6.84937371039	160.861029404	0.856171713799	173.622327717	9.84597470869	13.276756286621094	9.032722473144531	12.32235050201416	11.253390312194824	22.470611572265625	14.815674781799316	22.403301239013672	9.666986465454102	10.09069538116455	0.0478071235120296
sind	sind	14	2	2	82,85	b2	2	biology	0	4			0	0	0	0	0	0	0	0	0	0	0	0	VAFIN	sind	4.0	vafin	sein	4.0	sind	1.0	2296.19983824	2298.63601178	17044.4184006	2302.62545033	5.99320199659	4304.10226671	4116.7606825	2333.22477101	26.1132372709	1332047.00373	2728807.18157	249282.495798	286785.417683	144872.038227	66814.7843732	48925.779496	15113.3748159	2467.07533941	0.0559257789967	0.326343386708	0.0	0.0	259.885761283	20.9762069881	0.0	0.0	267.325083169	26.5413231278	5.030671119689941	0.4945451617240906	5.027979850769043	0.2181319445371627	7.860291004180908	3.125023126602173	6.022988319396973	1.5888471603393557	0.020134937018156	0.0090855034068226
heterogen	heterogen	15	3	2	86,94	b2	2	biology	0	9			0	0	0	0	0	0	0	0	1	0	0	0	NN	heterogen	9.0	adjd	heterogen	9.0	he-te-ro-gen	4.0	0.506854897752	0.506854897752	3.97308839205	0.931959005543	4.28085856899	5.16880562769	0.962142785093	49495.7460036	105619.483044	3866599.94385	8618565.65553	777247.630263	1568066.50742	389858.358336	563465.440629	17646.9952984	3154.95918645	16.6281106778	0.0049345453871	0.337245168952	0.0	0.0	0.016350157992	0.856171713799	1.08728550647	0.428085856899	1.10363566446	1.2842575707	12.23253059387207	10.080291748046877	12.402471542358398	11.52483367919922	9.86843204498291	9.103482246398926	7.491378784179687	8.652524948120117	0.0289056778419762	0.0151094663888216
und	und	16	4	2	95,97	b2	2	biology	0	3			0	0	0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	2.4097299575805664	1.2871243953704834	1.830751657485962	0.6138436794281006	3.1104211807250977	0.012232756242156	3.0573618412017822	0.0074381078593432	0.0031104539521038	24.66450500488281
weisen	weisen	17	5	2	98,103	b2	2	biology	0	6			0	0	0	0	0	0	0	0	0	0	0	0	VVFIN	weisen	6.0	vvfin	weisen	6.0	wei-sen	2.0	16.7670870208	20.1433946461	105.556619996	540.830526059	31.2502675537	167.544943395	38.1598243313	11050.7039082	25895.7696556	2715527.36163	5785665.97317	582321.520837	978458.291595	389912.493709	489835.101328	34258.3961147	9994.2302745	2505.75163814	0.0408722320678	0.212623638377	81.0722584033	0.856171713799	149.57942039	12.4144898501	81.0722584033	0.856171713799	161.564086198	15.4110908484	12.023635864257812	0.5195804834365845	11.678143501281738	0.7206422090530396	3.7431962490081774	5.043297290802002	4.102634429931641	3.205831527709961	0.023856496438384	5.255910396575928
Unterschiede	Unterschiede	18	6	2	104,115	b2	2	biology	0	12			0	0	0	0	0	0	0	0	0	0	0	0	NN	Unterschiede	12.0	nn	Unterschied	11.0	un-ter-schie-de	4.0	24.9666912538	24.9830414118	89.835943087	196.389922721	136.987474208	133.380398881	45.9035219081	34897.2131376	81269.9595031	4623716.54019	9978835.00715	788773.15911	1507890.9066	244451.498266	476263.067321	5614.22732542	3280.61015062	1058.77900601	0.0168619735259	0.218578665819	0.0	0.0	0.817507899599	1.7123434276	61.0760151791	0.428085856899	65.4496824419	3.4246868552	0.2088947594165802	7.482799530029297	0.7243276238441467	6.968193531036377	5.722213268280029	4.588343620300293	4.7430524826049805	4.340787887573242	0.0312082879245281	0.0332269258797168
auf	auf	19	7	2	116,118	b2	2	biology	0	3			0	0	0	0	0	0	0	0	0	0	0	0	APPR	auf	3.0	appr	auf	3.0	auf	1.0	5092.06867979	5591.37797963	5914.8658555	5591.37797963	0.428085856899	6569.04767908	9351.09676518	8980.91288279	7572.83880855	489216.952266	1286948.94648	95233.9886234	112163.203452	83805.1382611	46267.0913278	41334.1231877	16266.7803613	7317.89743803	0.0692951484301	0.289895292654	0.0	0.0	3235.89246851	19.2638635605	0.0	0.0	3376.16047392	32.5345251244	0.9240139126777648	1.2425470352172852	1.1819946765899658	1.5859971046447754	0.1741980612277984	2.3889689445495605	1.5142953395843506	1.2031577825546265	0.0456231124699115	0.0016079128254204
kleinem	kleinem	20	8	2	119,125	b2	2	biology	0	7			0	0	0	0	0	0	0	0	0	0	0	0	ADJA	kleinem	7.0	adja	klein	5.0	klei-nem	2.0	4.30826663089	4.30826663089	660.10492861	338.709872962	13.2706615639	44.5021557702	8.11613994522	3496.83281498	1708.49065489	2714044.90098	5924375.20869	301699.802483	481549.071482	124060.641526	97121.9787841	11052.747678	1207.8515715	694.562886579	0.0102679787609	0.18196897866	324.101006796	1.2842575707	324.264508376	2.1404292845	560.352614701	2.1404292845	560.540641518	3.4246868552	5.085318565368652	10.01046657562256	5.212793350219727	10.877437591552734	12.10891056060791	12.041935920715332	11.154428482055664	13.066226959228516	1.7286822290334385	1.4500897081452422
Raum	Raum	21	9	2	126,129	b2	2	biology	0	4			0	0	0	0	0	0	0	0	0	0	0	0	NN	Raum	4.0	nn	Raum	4.0	raum	1.0	119.486954605	119.486954605	177.235712633	127.621158206	3.8527727121	436.196767605	219.865144826	264.504680915	1193.50336904	539470.822395	1388502.04197	81441.5348966	150175.087115	48583.4644132	71075.5229069	9222.31479046	1128.24265224	283.618015608	0.0356834014039	0.213435655552	197.346406963	0.428085856899	257.245210767	13.2706615639	197.346406963	0.428085856899	274.004122709	18.4076918467	4.715620994567871	0.0698252916336059	4.767948150634766	0.6473956108093262	3.727941274642944	2.773040533065796	4.091789245605469	2.4487342834472656	0.156456634402275	0.0103036379441618
auf	auf.	22	10	2	130,132	b2	2	biology	0	3		$.	0	0	0	0	0	1	0	0	0	0	0	0	PTKVZ	auf	3.0	ptkvz	auf	3.0	auf	1.0	499.309299838	5591.37797963	5914.8658555	5591.37797963	0.428085856899	6569.04767908	9351.09676518	8980.91288279	7572.83880855	489216.952266	1286948.94648	95233.9886234	112163.203452	83805.1382611	46267.0913278	41334.1231877	16266.7803613	7317.89743803	0.0692951484301	0.289895292654	0.0	0.0	3235.89246851	19.2638635605	0.0	0.0	3376.16047392	32.5345251244	0.3696117997169494	0.5311973094940186	0.3233614861965179	0.2889424264431	0.4225361049175262	0.3418652713298797	0.242405891418457	0.2645619511604309	27.029816482390743	26.7152142849518
Wurzeln	Wurzeln,	23	1	3	134,140	b2	2	biology	0	7		$,	0	0	0	1	0	0	0	0	0	0	0	0	NN	Wurzeln	7.0	nn	Wurzel	6.0	wur-zeln	2.0	17.5110192094	17.5518946044	29.7082370714	18.7127558218	11.1302322794	90.0128589799	32.2628201647	2056.9643265	684.509285182	1994345.24063	4536132.58675	269055.444914	459994.520501	213780.988996	284631.289651	13240.8075713	320.234194431	74.8264980503	0.0218471711054	0.170897035679	0.0	0.0	2.08464514398	3.4246868552	0.0	0.0	14.5434655339	5.13703028279	15.129050254821776	13.287893295288086	15.22774887084961	11.636581420898438	29.436622619628903	11.59773063659668	24.94404411315918	8.133938789367676	34.865779399871826	29.05852770805359
die	die	24	2	3	142,144	b2	2	biology	0	3			0	0	1	0	0	0	0	0	0	0	0	0	PRELS	die	3.0	prels	die	3.0	die	1.0	3918.55244007	24520.1275636	10789.1994813	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	5.881991386413574	4.366026878356934	5.685039520263672	4.409441947937012	7.518625736236572	0.0051682917401194	6.187412261962891	0.0024304632097482	27.601274490356445	2.9972786903381348
durch	durch	25	3	3	145,149	b2	2	biology	0	5			0	0	0	0	0	0	0	0	0	0	0	0	APPR	durch	5.0	appr	durch	5.0	durch	1.0	2265.55146708	2302.17582098	2421.46657369	2302.66632572	6.84937371039	4479.71558962	3888.06554986	3354.08776063	2913.1242562	1088066.18564	2327777.207	307334.132327	365429.926626	203764.587907	61067.3036584	110461.430317	3873.65490622	2945.03133291	0.0339580104325	0.23931799428	0.0	0.0	119.413378894	9.41788885179	0.0	0.0	139.7284502	15.8391767053	0.8822177052497864	1.932701587677002	1.1600673198699951	2.115140676498413	10.660070419311523	1.3572298288345337	6.887794494628906	1.055159568786621	0.1965563148260116	0.7475546598434448
den	den	26	4	3	150,152	b2	2	biology	0	3			0	0	0	0	0	0	0	0	0	0	0	0	ART	den	3.0	art	d	1.0	den	1.0	9532.82881596	9841.63424996	80100.3069113	9841.63424996	0.428085856899	7940.04185472	15266.5057923	23354.2468477	22159.4362965	1464587.59747	2838670.7078	583323.017065	738089.367203	513926.807063	462012.089145	110461.430317	53801.2331077	11287.0372669	0.0645632931127	0.22424070987	26530.3631386	0.428085856899	39507.1238333	37.6715554072	26530.3631386	0.428085856899	40560.2456847	58.6477623952	2.1815884113311768	17.383493423461914	2.163461446762085	14.71608543395996	0.5570847988128662	0.6912975311279297	0.3348540961742401	0.7224729657173157	2.1395139694213867	1.4492621421813965
Boden	Boden	27	5	3	153,157	b2	2	biology	0	5			0	0	0	0	0	0	0	0	0	0	0	0	NN	Boden	5.0	nn	Boden	5.0	bo-den	2.0	149.775622286	149.775622286	167.875247183	151.222611268	9.41788885179	519.401931368	278.059264892	24298.4766468	27763.0801634	1598482.017	3280101.7132	495828.081424	791277.32258	371668.938371	506354.078374	17498.1271098	956.664094269	221.119536684	0.0432223724224	0.236409529767	0.0	0.0	56.0728668335	18.4076918467	0.0	0.0	70.2321036546	26.5413231278	1.20322847366333	0.0254338551312685	1.1833924055099487	0.0406484492123127	2.611071348190308	0.1535132080316543	1.1903892755508425	0.1565094888210296	0.0242083072662353	0.0008275659638457
wachsen	wachsen,	28	6	3	158,164	b2	2	biology	0	7		$,	0	0	0	0	1	0	0	0	0	0	0	0	VVFIN	wachsen	7.0	vvfin	wachsen	7.0	wach-sen	2.0	6.27846066892	19.7591659333	85.5603767721	26.6344073689	11.1302322794	138.801341368	37.1356078182	8516.56839581	22066.5416656	2168884.72229	4889845.37539	600226.578854	1048861.71971	388977.975904	493767.926095	34258.3961147	6277.02185502	105.908148393	0.0355935766446	0.248508514017	22.0808883682	0.428085856899	33.0027939068	5.56511613969	22.0808883682	0.428085856899	41.6765527216	9.84597470869	3.06688928604126	2.720172882080078	3.2249915599823	1.4849082231521606	2.9421610832214355	1.1737607717514038	1.871903419494629	0.9719817042350768	28.520559668540955	29.591317415237427
können	können	29	7	3	166,171	b2	2	biology	0	6			0	0	1	0	0	0	0	0	0	0	0	0	VMFIN	können	6.0	vmfin	können	6.0	kön-nen	2.0	410.429840994	800.364758945	3346.01895766	1040.34420287	6.84937371039	2247.92617433	1485.25360998	13304.9737663	21461.2282639	2256673.84632	4790724.23565	449157.928849	734790.965676	355872.813658	463296.346715	11052.747678	1430.29547098	1371.06702365	0.0301274059589	0.356573992093	0.0	0.0	97.994671925	8.56171713799	0.0	0.0	382.953400488	14.5549191346	2.3734350204467773	0.2240541875362396	2.3096961975097656	0.1774331182241439	4.866015434265137	0.1392572820186615	4.200322151184082	0.0285266768187284	1.0164302587509155	0.0015988674713298
auf	auf	30	8	3	172,174	b2	2	biology	0	3			0	0	0	0	0	0	0	0	0	0	0	0	APPR	auf	3.0	appr	auf	3.0	auf	1.0	5092.06867979	5591.37797963	5914.8658555	5591.37797963	0.428085856899	6569.04767908	9351.09676518	8980.91288279	7572.83880855	489216.952266	1286948.94648	95233.9886234	112163.203452	83805.1382611	46267.0913278	41334.1231877	16266.7803613	7317.89743803	0.0692951484301	0.289895292654	0.0	0.0	3235.89246851	19.2638635605	0.0	0.0	3376.16047392	32.5345251244	3.4023993015289307	9.892930030822754	3.4508249759674072	8.604007720947266	2.6091537475585938	2.560241460800171	2.271110773086548	2.426053047180176	27.50412940979004	26.71361541748047
Regionen	Regionen	31	9	3	175,182	b2	2	biology	0	8			0	0	0	0	0	0	0	0	0	0	0	0	NN	Regionen	8.0	nn	Region	6.0	reg-i-o-nen	4.0	8.32223041792	8.32223041792	25.2691691766	89.9503941929	38.9558129779	78.1624265651	15.3011739694	24355.9556272	63110.1293675	3119258.68187	6724986.94338	482410.831123	899852.738465	360888.379948	533406.536015	9222.31479046	4688.04810073	1042.7068007	0.0189747858869	0.169055116117	0.0	0.0	2.97572875454	1.2842575707	0.0	0.0	3.00025399153	1.7123434276	1.7807996273040771	3.394963502883911	1.8419303894042969	3.032573938369751	11.987606048583984	9.654763221740724	14.574307441711426	6.930339813232422	0.7255333662033081	2.1843955516815186
treffen	treffen,	32	10	3	183,189	b2	2	biology	0	7		$,	0	0	0	0	1	0	0	0	0	0	0	0	VVINF	treffen	7.0	vvinf	treffen	7.0	tref-fen	2.0	43.7448477076	54.4296759553	211.489293626	107.47776356	22.2604645588	416.404024104	102.328540724	3793.26935446	9355.38831668	2770360.76387	6187140.72894	450566.110732	867043.810307	339975.456941	458696.992269	4464.63954192	1567.08089274	290.158078805	0.0201700694441	0.242113276743	0.0	0.0	20.396822095	2.5685151414	0.0	0.0	27.8606692183	5.99320199659	5.01145601272583	4.8116865158081055	4.921206951141357	3.114197015762329	3.444981575012207	1.863569736480713	6.696187496185303	1.954131841659546	31.991139888763428	33.74523973464966
die	die	33	11	3	191,193	b2	2	biology	0	3			0	0	1	0	0	0	0	0	0	0	0	0	PRELS	die	3.0	prels	die	3.0	die	1.0	3918.55244007	24520.1275636	10789.1994813	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	3.1151139736175537	4.023097038269043	3.52844786643982	4.3909196853637695	1.895303726196289	1.2580689191818235	1.1257431507110596	1.076094627380371	5.585822105407715	0.3945916891098022
sich	sich	34	12	3	194,197	b2	2	biology	0	4			0	0	0	0	0	0	0	0	0	0	0	0	PRF	sich	4.0	prf	sich	4.0	sich	1.0	6557.46793998	6557.46793998	6566.55045274	6557.81946837	0.856171713799	6282.99841154	11211.8033194	6926.29480396	1064.22144025	990057.517976	2298056.06212	287477.77288	411907.636196	194753.386357	108862.23341	48925.779496	15113.3748159	6879.41072592	0.109257424523	0.373105981887	0.0	0.0	1254.85010065	21.404292845	0.0	0.0	4636.93750684	29.5379241261	4.325472831726074	2.973551273345948	4.034462928771973	2.6298577785491943	0.1988163888454437	5.015328407287598	0.0492450557649135	3.199352502822876	4.339412212371826	2.019017219543457
im	im	35	13	3	198,199	b2	2	biology	0	2			0	0	0	0	0	0	0	0	0	0	0	0	APPRART	im	2.0	apprart	im	2.0	im	1.0	4320.93800333	4320.93800333	4852.53069013	0.0	0.0	6505.00491667	7332.35049931	6212.43055587	1739.74092244	476263.776674	1003959.79418	79143.642817	44968.7069239	79582.1540543	29361.1246672	37971.7622471	5463.51156905	-0.00817507899599	0.0471865575674	0.258008463415	13165.4578681	0.428085856899	17856.5143979	39.8119846916	13165.4578681	0.428085856899	19278.847342	58.6477623952	12.01602554321289	0.9586039781570436	11.895606994628906	1.3271420001983645	0.8480409979820251	0.0279686711728572	0.6969152092933655	0.0064789718016982	27.6517276763916	0.0052402759902179
Wasser-	Wasser-	36	14	3	200,206	b2	2	biology	0	7			0	0	0	0	0	0	0	0	0	0	0	0	TRUNC	Wasser-	7.0	trunc	Wasser-	7.0	was-ser-	2.0	1.79851737912	2.26449688189	2.26449688189	22.383366291	20.9762069881	24.9615491289	4.25205037283	5791.34041187	9882.79009238	1921197.74031	4776797.74656	259780.744218	574339.677566	40039.8365059	102268.855042	13240.8075713	2611.21833227	811.948845882	0.00116947416968	0.165298433816	11.0036563286	0.428085856899	13.1210017886	3.8527727121	193.087190806	0.856171713799	195.359862767	8.13363128109	10.153493881225586	8.874235153198242	10.830657958984377	8.904619216918945	8.397764205932617	5.223913192749023	6.551714897155762	3.5392813682556152	25.40816485881805	24.82694548368454
und	und	37	15	3	207,209	b2	2	biology	0	3			0	0	0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	0.0329526737332344	0.1532206833362579	0.060977529734373	0.1966416984796524	4.736331462860107	0.0122711453586816	4.062953948974609	0.0034180809743702	0.2612852752208709	3.4412453174591064
