word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	text_id_numeric	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
richtige	richtige	120	26	5	740,747	p0	8			0	0	0	0	0	0	0	0	0	0	ADJA	richtige	8.0	adja	richtig	7.0	rich-ti-ge	3.0	42.1261820664	42.1261820664	239.112885554	74.1724917306	13.6987474208	239.782153753	78.5698213053	55126.004659	145515.800649	2614017.78997	5886824.3735	460595.894425	909272.33966	229221.342447	317430.799921	4443.89936651	666.514190543	339.600956573	0.00297070766867	0.0711946627343	51.2413951469	0.428085856899	62.7519063732	6.42128785349	178.32299814	0.856171713799	247.565917236	10.2740605656	6	8.900114059448242	1.826996088027954	9.506538391113281	1.7822628021240234	8.109004020690918	8.301544189453125	6.836697578430176	7.746994495391846	0.02199563942849636	0.4226643145084381
Polarität	Polarität	121	27	5	748,756	p0	9			0	0	0	0	0	0	1	0	0	0	NN	Polarität	9.0	nn	Polarität	9.0	po-la-ri-tät	4.0	2.34624767185	2.34624767185	2.52609940976	52.4758320753	122.004469216	11.3461586949	4.32964253292	9944.84462228	46424.6269232	1832600.41161	4808488.08637	206086.809022	467123.00619	104893.285911	150627.14578	10343.3797233	1242.11332757	670.789756858	0.0123340807805	0.157605594334	0.0	0.0	0.024525236988	0.856171713799	0.0	0.0	0.032700315984	1.2842575707	6	8.294211387634277	8.562965393066406	6.005757808685303	5.036223411560059	4.742982864379883	4.336426734924316	4.2728471755981445	3.2491228580474854	3.254938453435898	2.677344784140587
der	der	122	28	5	757,759	p0	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	6	0.1733565330505371	3.4625349044799805	0.5286752581596375	2.1425399780273438	5.627431392669678	3.269725799560547	5.129838943481445	2.8379244804382324	1.9804848432540894	24.652027130126953
Beschleunigungsspannung	Beschleunigungsspannung	123	29	5	760,782	p0	23			0	0	0	0	0	0	1	0	0	0	NN	Beschleunigungsspannung	23.0	nn	Beschleunigungsspannung	23.0	be-schleu-ni-gungs-span-nung	6.0																													6	13.634384155273438	12.935444831848145	14.332256317138672	11.678277969360352	7.727505207061768	7.577163219451904	4.894079685211182	3.850162982940674	2.73483042512089	1.593696031253785
anliegt	anliegt,	124	30	5	783,789	p0	7		$,	0	0	0	0	0	0	0	0	0	0	VVFIN	anliegt	7.0	vvfin	anliegen	8.0	an-liegt	2.0	0.523205055744	0.523205055744	2.64055051571	14.7233172718	14.1268332777	5.92521620736	0.993179649128	12992.5631225	19287.8363685	2438357.44776	5642317.9993	299233.283049	425239.085951	148122.237084	125666.743722	41334.1231877	8435.34898599	54.0127469265	0.0505256421563	0.413370324984	0.0	0.0	0.0981009479519	0.428085856899	1.54508993024	0.428085856899	1.72494166815	1.2842575707	6	8.340465545654297	7.615776062011719	6.323709487915039	4.939850807189941	4.9308366775512695	3.2786502838134766	2.2065415382385254	0.7784929275512695	28.77514547109604	26.52488411962986
nimmt	nimmt	125	31	5	791,795	p0	5			0	0	1	0	0	0	0	0	0	0	VVFIN	nimmt	5.0	vvfin	nehmen	6.0	nimmt	1.0	112.807915066	112.807915066	699.917563321	113.355645358	5.56511613969	530.748090063	212.090410385	185.222764812	33.8187826951	1334205.47801	2986087.63774	148533.558008	177340.559423	121337.82519	93346.6896121	21439.2836433	8395.39737493	135.57551007	0.0252030862967	0.17884876726	0.0	0.0	4.78242121266	5.56511613969	0.0	0.0	14.339088559	7.70554542419	6	1.4636268615722656	8.971153259277344	1.2397327423095703	9.155258178710938	7.8786091804504395	7.201453685760498	7.5081071853637695	7.780497074127197	0.03605915978550911	4.301146507263184
ihre	ihre	126	32	5	796,799	p0	4			0	0	0	0	0	0	0	0	0	0	PPOSAT	ihre	4.0	pposat	ihr	3.0	ih-re	2.0	982.399242948	982.399242948	3655.35577179	983.102299742	4.28085856899	2645.41993394	1735.69006588	14745.4799109	31582.0340928	1691894.33642	3675612.8049	236357.164525	320611.477838	193283.498978	188792.284181	37971.7622471	6598.66216304	3742.25686152	0.012373382704	0.169595036524	0.0	0.0	200.093233506	13.2706615639	1057.47099337	0.428085856899	2928.26424589	18.4076918467	6	8.454819679260254	6.363621711730957	7.232619285583496	7.172529220581055	0.012893171049654484	0.0004822045157197863	0.006228914950042963	0.0010584949050098658	0.01694287732243538	25.736465454101562
kinetische	kinetische	127	33	5	800,809	p0	10			0	0	0	0	0	1	0	0	0	0	ADJA	kinetische	10.0	adja	kinetisch	9.0	ki-ne-ti-sche	4.0	0.866558373575	0.866558373575	1.4306388243	12.6795475228	16.2672625622	4.53846347798	1.5828800658	29858.0290439	84454.4901926	3708355.82264	8212742.40362	549613.536629	1103601.48631	256017.984258	450646.83773	11052.747678	102.572716163	34.2208806772	0.00134087732075	0.116834546	0.0	0.0	0.04087539498	0.428085856899	0.0	0.0	0.53138013474	2.5685151414	6	7.749995231628418	7.340365409851074	6.882874488830566	6.079764366149902	2.349956750869751	2.6712770462036133	2.9345285892486572	1.6918030977249146	0.003085300500970334	0.004523861782217864
Energie	Energie	128	34	5	810,816	p0	7			0	0	0	0	0	0	1	0	0	0	NN	Energie	7.0	nn	Energie	7.0	e-ner-gie	3.0	35.9294721874	35.9294721874	41.0388965599	36.0193980563	3.8527727121	230.579158367	65.0222301539	13112.9329856	33433.5054238	2876982.82556	6217316.07291	450008.17794	759201.705494	203236.919258	239974.229231	14903.9783425	1881.82960917	74.0743907827	0.0311393321197	0.222351012169	0.0	0.0	0.0981009479519	1.7123434276	0.0	0.0	6.42561209085	4.28085856899	6	1.113889455795288	1.3290050029754639	1.0156655311584473	0.03724420443177223	0.006202260963618755	0.0038821659982204437	0.004425470717251301	0.00234780996106565	0.14901861548423767	5.495397272170521e-05
bei	bei	129	35	5	817,819	p0	3			0	0	0	0	0	0	0	0	0	0	APPR	bei	3.0	appr	bei	3.0	bei	1.0	2135.91106436	2161.86694017	2489.87563473	2161.86694017	0.428085856899	4322.25612062	3715.43851209	5555.26048062	4566.8199214	1219263.07434	2569992.0376	157298.346328	245814.176491	54673.4895113	42554.7307768	20337.830725	14068.4280436	3488.24080696	0.0361569463119	0.220877330072	0.0	0.0	1512.16888713	28.2536665554	0.0	0.0	1895.89892012	38.0996412641	6	3.30216646194458	3.118645668029785	1.8678570985794067	0.583232581615448	6.623873710632324	0.4197690784931183	5.318158149719238	0.3166778087615967	3.10591983795166	0.00693888496607542
