word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	text_id_numeric	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
Masse	Masse	38	4	2	232,236	p5	5			0	0	0	0	0	0	1	0	0	0	NN	Masse	5.0	nn	Masse	5.0	mas-se	2.0	42.6902625171	42.6902625171	74.6875217074	59.0158952721	22.2604645588	202.970172209	78.7405240574	9444.06380822	25191.568421	1572192.04206	3818342.6228	220763.348492	388401.869879	168155.202763	262916.206474	14815.8918663	4446.16386339	333.502347642	0.0326064718141	0.17185537437	0.0	0.0	129.599527323	22.6885504157	0.0	0.0	163.370778656	28.6817524123	11	7.054847717285156	4.025552749633789	7.1897149085998535	3.725548267364502	8.840263366699219	0.032891400158405304	6.935559272766113	0.009767618961632252	0.011507563292980194	0.3920038342475891
im	im	39	5	2	237,238	p5	2			0	0	0	0	0	0	0	0	0	0	APPRART	im	2.0	apprart	im	2.0	im	1.0	4320.93800333	4320.93800333	4852.53069013	0.0	0.0	6505.00491667	7332.35049931	6212.43055587	1739.74092244	476263.776674	1003959.79418	79143.642817	44968.7069239	79582.1540543	29361.1246672	37971.7622471	5463.51156905	-0.00817507899599	0.0471865575674	0.258008463415	13165.4578681	0.428085856899	17856.5143979	39.8119846916	13165.4578681	0.428085856899	19278.847342	58.6477623952	11	3.852476119995117	0.5313896536827087	3.875598430633545	2.722348690032959	0.491955041885376	0.07018974423408508	0.4677731394767761	2.0530989170074463	4.141792297363281	0.02772219106554985
oberen	oberen	40	6	2	239,244	p5	6			0	0	0	0	0	0	0	0	0	0	ADJA	oberen	6.0	adja	ober	4.0	o-be-ren	3.0	23.5360524295	23.5360524295	96.4250567577	26.2011281822	4.70894442589	125.059882504	43.8240520178	39512.1760321	96186.6111867	2550609.71906	5640671.15301	632467.725176	1182920.65857	365979.933598	504667.848184	5492.20609632	930.013336742	255.054289596	0.00128455849045	0.106546556194	0.0	0.0	2.87762780659	2.5685151414	0.0	0.0	13.4643551064	5.13703028279	11	5.581364631652832	3.0178756713867188	5.641202926635742	0.16165012121200562	6.559632778167725	6.598336219787598	6.373662948608398	7.597326755523682	0.08803991973400116	0.11526736617088318
Teil	Teil	41	7	2	245,248	p5	4			0	0	0	0	0	0	0	0	0	0	NN	Teil	4.0	nn	Teil	4.0	teil	1.0	276.227744196	276.227744196	400.660621594	279.824778954	2.1404292845	1222.10735987	500.40735884	962.811753674	1739.31283658	1318360.89143	2915823.33753	119878.500014	236322.656872	29308.3939577	69906.8485175	8191.78885746	1519.16675475	560.68779294	0.0386105511331	0.224258617307	555.447567304	0.428085856899	663.44853592	15.4110908484	555.447567304	0.428085856899	750.562177701	22.6885504157	11	1.3116116523742676	0.02618943527340889	1.4975202083587646	0.007321787066757679	0.19945944845676422	3.7133164405822754	0.42159008979797363	3.388751745223999	1.2076841592788696	0.00719101307913661
des	des	42	8	2	249,251	p5	3			0	0	0	0	0	0	0	0	0	0	ART	des	3.0	art	d	1.0	des	1.0	7101.07799289	7101.07799289	80100.3069113	7101.07799289	0.428085856899	7430.34719246	10967.4656073	9589.02430898	7300.14811771	1261615.62435	2602206.35451	326044.476501	328517.367443	261724.107647	165779.244685	110461.430317	53801.2331077	7725.99738151	0.121698304848	0.352013185599	44055.247282	1.2842575707	49782.1108458	35.9592119796	44055.247282	1.2842575707	54875.2749862	52.2264745417	11	0.9630447626113892	0.5063731670379639	1.127408742904663	1.4694634675979614	4.450582504272461	5.937467575073242	4.24072265625	4.371569633483887	1.0078259706497192	0.007740858010947704
Valenzbandes	Valenzbandes	43	9	2	252,263	p5	12			0	0	0	0	0	1	0	0	0	0	NN	Valenzbandes	12.0	nn	Valenzband	10.0	va-lenz-ban-des	4.0			0.00817507899599																										11	17.336406707763672	4.007835865020752	15.006536483764648	3.7728843688964844	17.001253128051758	1.1387085914611816	15.464075088500977	1.3125264644622803	7.485594404861331	0.062324401165824383
negativ	negativ	44	10	2	264,270	p5	7			0	0	0	0	0	0	1	0	0	0	ADJD	negativ	7.0	adjd	negativ	7.0	ne-ga-tiv	3.0	8.78820992069	8.78820992069	35.8477213974	10.120747797	5.99320199659	65.051309851	16.4805748027	17467.2171362	32217.7415903	2303259.27238	5201535.54397	127835.72133	288813.688473	30149.2825833	37967.3627343	21439.2836433	2061.65682184	36.9268318249	0.00786604162291	0.27373048961	0.0	0.0	2.07647006498	1.2842575707	9.23783926547	0.428085856899	11.3551847254	2.5685151414	11	1.2878140211105347	0.024181079119443893	0.6869151592254639	0.007205452304333448	4.984667778015137	2.3743622303009033	4.420766353607178	3.10717511177063	3.978325843811035	0.021467814221978188
ist	ist,	45	11	2	271,273	p5	3		$,	0	0	0	0	0	0	0	0	0	0	VAFIN	ist	3.0	vafin	sein	4.0	ist	1.0	6193.1128442	6201.98280491	17044.4184006	6201.98280491	0.428085856899	5647.61352462	10628.2947571	6392.98535058	321.920564388	917956.027182	2251465.76597	202181.475685	311508.232091	153618.244592	108375.49979	37971.7622471	6331.86028492	6216.50992029	0.0707295422332	0.285080866351	0.0	0.0	174.505236248	21.8323787019	0.0	0.0	350.048707529	42.380499833	11	0.7853909134864807	0.6096070408821106	0.4138583540916443	0.3222621977329254	0.3778250813484192	0.572170615196228	0.2852421700954437	0.5390118956565857	28.27885601297021	28.71726757660508
wird	wird	46	12	2	275,278	p5	4			0	0	1	0	0	0	0	0	0	0	VAFIN	wird	4.0	vafin	werden	6.0	wird	1.0	2344.60448097	2347.81728702	8998.09689884	2352.31358046	4.70894442589	4665.03618164	4186.0194446	2383.28895478	15.8391767053	988692.582261	1945833.01227	114090.380583	81194.6163923	94464.2477104	32816.2056182	34258.3961147	10849.3026621	4840.94660319	0.0454900900655	0.324052246465	0.0	0.0	89.680616586	11.5583181363	0.0	0.0	1784.98762338	16.2672625622	11	0.384672611951828	6.0946173667907715	0.16261644661426544	4.697282314300537	0.07431765645742416	4.744538307189941	0.043855756521224976	4.9914655685424805	3.365766763687134	0.0005297449533827603
die	die	47	13	2	279,281	p5	3			0	0	0	0	0	0	0	0	0	0	ART	die	3.0	art	d	1.0	die	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	11	8.044721603393555	11.799671173095703	7.644681930541992	11.490102767944336	2.0329411029815674	2.1642661094665527	1.486690640449524	2.7296700477600098	0.11480420082807541	0.000535821367520839
Energieparabel	Energieparabel	48	14	2	282,295	p5	14			0	0	0	0	0	1	0	0	0	0	NN	Energieparabel	14.0	nn	Energieparabel	14.0	e-ner-gie-pa-ra-bel	6.0																													11	17.86665916442871	13.908105850219727	16.847904205322266	11.45167064666748	17.655588150024414	10.440386772155762	12.883091926574707	12.17499828338623	14.269491326063871	4.8255253717070445
der	der	49	15	2	296,298	p5	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	11	0.1445533186197281	0.10107003152370453	0.14780041575431824	0.18912748992443085	10.600561141967773	0.038855988532304764	10.204018592834473	0.5816389322280884	0.031024668365716934	0.001312467036768794
Löcher	Löcher	50	16	2	299,304	p5	6			0	0	0	0	0	0	0	0	0	0	NN	Löcher	6.0	nn	Loch	4.0	lö-cher	2.0	7.79902536218	7.79902536218	28.604601407	7.83990075716	2.1404292845	53.2008774363	14.5252523685	2397.40731621	6933.27853834	1485530.71105	3327715.56263	462710.092479	842185.720768	239214.820614	265226.157758	8934.00427951	215.674934072	11.3306594884	0.0224808340681	0.22858505668	0.0	0.0	1.34071295534	5.56511613969	0.0	0.0	3.85863728611	7.70554542419	11	1.8689353466033936	0.6520798206329346	2.1738040447235107	1.2842644453048706	8.021978378295898	1.9700794219970703	4.610718727111816	0.5702106952667236	0.06976672448217869	0.0008612938709120499
nach	nach	51	17	2	305,308	p5	4			0	0	0	0	0	0	0	0	0	0	APPR	nach	4.0	appr	nach	4.0	nach	1.0	2391.39045807	2502.6941586	2810.50223295	2502.74320907	2.1404292845	4686.84602002	4309.48408973	3967.0388336	3346.34714338	1067927.15648	2448323.1877	213866.982652	365842.601392	118034.496495	66628.5670254	21439.2836433	4139.62292628	3075.39114258	0.0451554294378	0.247249102273	0.0	0.0	2812.17812415	22.2604645588	0.0	0.0	2844.01188176	30.8221816968	11	1.5282036066055298	4.914412021636963	1.5112816095352173	4.461179256439209	2.1741437911987305	3.585811138153076	0.5432519912719727	4.294251918792725	1.9708442687988281	1.3101916313171387
unten	unten	52	18	2	309,313	p5	5			0	0	0	0	0	0	0	0	0	0	ADV	unten	5.0	adv	unten	5.0	un-ten	2.0	87.8984493649	87.8984493649	94.1196844809	1130.79327688	3.8527727121	266.634729331	163.207349529	26745.0570632	63846.8651273	2173702.23911	4748712.74583	569635.049023	1029968.5785	419958.165341	524738.225499	32509.3788389	28906.6542257	2137.73410698	0.00839400986756	0.236815544579	1042.73950102	0.428085856899	1052.49237026	6.42128785349	1042.73950102	0.428085856899	1071.22147624	12.4144898501	11	4.848702907562256	1.3115262985229492	3.5529096126556396	1.204552173614502	1.1701209545135498	1.1715484857559204	0.8838685750961304	0.528308629989624	0.09179048240184784	26.04984474182129
gekrümmt	gekrümmt.	53	19	2	314,321	p5	8		$.	0	0	0	0	0	0	0	0	0	0	VVPP	gekrümmt	8.0	vvpp	krümmen	7.0	ge-krümmt	2.0	1.49603945627	2.34624767185	5.46912784832	202.006201991	55.22307554	22.6923173899	4.37619782897	43127.9317213	94194.7276946	1820206.46048	4347153.22905	196052.275608	313313.898235	128696.107519	103531.708319	23747.2147199	15623.9820749	363.692914374	0.0202375922125	0.232389837767	0.0	0.0	0.032700315984	0.856171713799	0.0	0.0	0.972834400523	1.7123434276	11	8.145386695861816	7.786796569824219	5.593896865844727	5.483694553375244	5.986034393310547	4.355904579162598	4.42421293258667	3.0650434494018555	28.36231036641402	28.26643644622527
Daraus	Daraus	54	1	3	323,328	p5	6			0	0	0	1	0	0	0	0	0	0	PAV	Daraus	6.0	adv	daraus	6.0	dar-aus	2.0	2.87762780659	15.0993709056	70.0604269957	47.3418824658	35.5311261227	124.051335065	28.6625439366	7900.96042218	12317.3143606	1297183.48827	3395746.11084	178478.74157	406998.775674	107802.461348	179384.241303	19121.5915224	4160.8290812	338.0722168	0.0011435221019	0.0110352329355	90.9068784354	0.856171713799	92.9915235794	3.4246868552	90.9068784354	0.856171713799	93.0487491324	4.70894442589	11	10.183744430541992	0.04567572847008705	10.058944702148438	0.16051198542118073	22.150362014770508	5.785841941833496	21.347990036010742	6.526622772216797	2.814145565032959	0.023604342713952065
ergeben	ergeben	55	2	3	329,335	p5	7			0	0	0	0	0	0	0	0	0	0	VVFIN	ergeben	7.0	vvfin	ergeben	7.0	er-ge-ben	3.0	18.1323252131	61.7954221307	163.411654051	113.110392989	16.2672625622	437.709588765	116.807237797	69131.6480958	126603.823663	3340394.19266	7229730.13468	709351.767984	1275727.10383	405464.314362	496775.657326	45007.5949345	12349.7403108	330.019763989	0.0439820167439	0.297802156106	0.0	0.0	69.300144649	3.4246868552	0.0	0.0	86.5740865676	8.13363128109	11	1.9526903629302979	3.1731698513031006	2.1673309803009033	3.249755382537842	3.2164676189422607	3.602299928665161	3.342804193496704	3.561183452606201	0.7893584966659546	0.03358905762434006
sich	sich	56	3	3	336,339	p5	4			0	0	0	0	0	0	0	0	0	0	PRF	sich	4.0	prf	sich	4.0	sich	1.0	6557.46793998	6557.46793998	6566.55045274	6557.81946837	0.856171713799	6282.99841154	11211.8033194	6926.29480396	1064.22144025	990057.517976	2298056.06212	287477.77288	411907.636196	194753.386357	108862.23341	48925.779496	15113.3748159	6879.41072592	0.109257424523	0.373105981887	0.0	0.0	1254.85010065	21.404292845	0.0	0.0	4636.93750684	29.5379241261	11	0.011974592693150043	6.134980201721191	0.0047798180021345615	6.984267234802246	4.367280960083008	1.7733607292175293	4.218029022216797	2.717686414718628	0.0005117537220939994	0.004235345870256424
zwischen	zwischen	57	4	3	340,347	p5	8			0	0	0	0	0	0	0	0	0	0	APPR	zwischen	8.0	appr	zwischen	8.0	zwi-schen	2.0	735.511857269	737.318549728	775.561569271	743.196431526	12.4144898501	2415.09291243	1311.77305845	7944.31286609	14019.3837276	2344393.87459	5097534.22546	657642.93817	1260086.55896	444775.571477	699547.941335	19838.2434724	2299.11834144	805.474183317	0.0884415280001	0.322548900074	0.0	0.0	38.1612687533	4.28085856899	0.0	0.0	40.3603650032	10.2740605656	11	8.305419921875	2.145914077758789	9.092301368713379	2.7595059871673584	2.6306519508361816	0.8780485987663269	3.0597386360168457	3.1101040840148926	4.781642913818359	0.023355504497885704
den	den	58	5	3	348,350	p5	3			0	0	0	0	0	0	0	0	0	0	ART	den	3.0	art	d	1.0	den	1.0	9532.82881596	9841.63424996	80100.3069113	9841.63424996	0.428085856899	7940.04185472	15266.5057923	23354.2468477	22159.4362965	1464587.59747	2838670.7078	583323.017065	738089.367203	513926.807063	462012.089145	110461.430317	53801.2331077	11287.0372669	0.0645632931127	0.22424070987	26530.3631386	0.428085856899	39507.1238333	37.6715554072	26530.3631386	0.428085856899	40560.2456847	58.6477623952	11	1.5094836950302124	0.3457683324813843	1.2231098413467407	0.5206989049911499	0.5858156681060791	0.06499053537845612	0.2830655872821808	0.3368750512599945	0.24177086353302002	0.06251290440559387
Parabeln	Parabeln	59	6	3	351,358	p5	8			0	0	0	0	0	0	1	0	0	0	NN	Parabeln	8.0	nn	Parabel	7.0	pa-ra-beln	3.0	0.220727132892	0.220727132892	1.20173661241	132.052051022	120.292125789	2.64743702882	0.372442368423	4753.08902922	27781.4878552	2330549.10853	5546227.70743	334805.602385	649047.080883	220647.605723	313459.447427	10343.3797233	2108.93330368	1032.41437625	0.0012395172963	0.260495794741	0.0	0.0	0.016350157992	0.428085856899	0.981009479519	0.428085856899	0.997359637511	0.856171713799	11	13.70249080657959	4.653158664703369	15.786277770996094	2.9714558124542236	13.142157554626465	6.320257663726807	11.769491195678711	3.670562267303467	1.7894269227981567	0.021149300220713485
die	die	60	7	3	359,361	p5	3			0	0	0	0	0	0	0	0	0	0	ART	die	3.0	art	d	1.0	die	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	11	5.547131061553955	0.0703452005982399	7.590715408325195	0.015517567284405231	7.850412368774414	0.0018596036825329065	7.899122714996338	0.0009411911014467478	1.1333799362182617	1.036306381225586
so	so	61	8	3	362,363	p5	2			0	0	0	0	0	0	0	0	0	0	ADV	so	2.0	adv	so	2.0	so	1.0	2876.40154474	2881.65812053	3315.19890985	0.0	0.0	3533.31988603	5044.40599322	7559.98605233	8425.15774964	385490.57713	1127504.08822	67552.2555341	43642.0688533	67539.3225592	31723.3024255	48925.779496	8037.09183762	-0.00817507899599	0.0178285087072	0.131475681059	0.0	0.0	1397.905808	42.8085856899	0.0	0.0	1576.88281246	60.3601058228	11	0.149054154753685	0.13142700493335724	0.06188884377479553	0.015611344017088413	1.9627788066864014	0.001709786825813353	1.6427152156829834	0.045287299901247025	0.3685286045074463	0.02259078621864319
genannten	genannten	62	9	3	364,372	p5	9			0	0	0	0	0	0	0	0	0	0	ADJA	genannten	9.0	adja			ge-nann-ten	3.0	40.2050385023	40.2050385023		79.8705217908	63.3567068211	275.585587857	74.3953630925	62224.6301282	143446.005531	4091892.99734	8924514.3366	811950.423672	1620305.39645	430113.591823	594185.737892	23747.2147199	15623.9820749	967.185420937	0.0183843544418	0.123503431379	0.0	0.0	5.57540387527	3.8527727121	0.0	0.0	13.5706311333	4.70894442589	11	2.6018481254577637	0.42144775390625	3.3646132946014404	0.2390425056219101	0.4071434438228607	0.04046615585684776	0.16257324814796448	0.06498556584119797	0.029311181977391243	0.00046659549116156995
Standardbänder	Standardbänder.	63	10	3	373,386	p5	14		$.	0	0	0	0	0	1	0	0	0	0	NN	Standardbänder	14.0	nn	Standardband	12.0	stan-dard-bän-der	4.0																													11	16.469192504882812	17.288076400756836	21.134845733642578	18.336223602294922	20.307809829711914	16.96906280517578	18.332881927490234	16.363895416259766	34.96774230558367	34.12513748089623
Bei	Bei	64	1	4	388,390	p5	3			0	0	0	1	0	0	0	0	0	0	APPR	Bei	3.0	appr	bei	3.0	bei	1.0	327.460964263	327.460964263	2489.87563473	327.460964263	0.428085856899	1367.71639646	620.644170113	5555.26048062	4566.8199214	1160001.6651	2421606.34937	118793.748782	214179.915924	40781.324346	81208.3151397	17498.1271098	8127.15668292	979.153736587	0.00843197312875	0.0257546831681	3195.07429908	0.856171713799	3346.99996714	28.6817524123	3195.07429908	0.856171713799	3444.13625577	39.3838988348	11	4.724386692047119	0.5040982365608215	4.774243354797363	0.24159055948257446	16.4315185546875	0.007367109879851341	17.781503677368164	0.00887012667953968	0.19368204474449158	7.4741430580616e-05
der	der	65	2	4	391,393	p5	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	11	1.645848274230957	0.10550882667303085	1.659661889076233	0.08067163825035095	9.59075927734375	0.00037293630884960294	8.820927619934082	0.00030012393835932016	0.11265940219163895	0.06142740696668625
Absorption	Absorption	66	3	4	394,403	p5	10			0	0	0	0	0	0	1	0	0	0	NN	Absorption	10.0	nn	Absorption	10.0	ab-sorp-ti-on	4.0	1.12816090145	1.12816090145	1.14451105944	59.8497533297	67.2094795332	7.1859005068	2.09498832238	17907.5677663	71726.2134094	2090898.01665	5287145.43789	308547.788205	585755.015026	243306.635678	357737.651863	19822.5963712	2837.67619554	632.791989685	0.0197971298905	0.134056031234	0.0	0.0	0.32700315984	0.856171713799	0.0	0.0	0.335178238836	1.2842575707	11	11.881464958190918	7.887399673461914	12.439970016479492	7.355721473693848	12.66573429107666	7.233819007873535	11.406573295593262	3.6867458820343018	0.018714762582014544	0.0016979398576495441
eines	eines	67	4	4	404,408	p5	5			0	0	0	0	0	0	0	0	0	0	ART	eines	5.0	art	eine	4.0	ei-nes	2.0	964.814648028	996.591180085	17543.4333976	7303.86082739	14.1268332777	2911.67645798	1770.37376144	17195.1259819	8521.04898158	2656542.58071	5696942.18272	367047.786942	545487.118897	215066.422067	203192.664321	45007.5949345	21503.4825387	20569.6023896	0.0495844122944	0.245308794672	6240.92070617	1.2842575707	6269.57435805	14.9830049915	10843.2040532	1.7123434276	11254.5822033	25.685151414	11	1.45928156375885	1.6402331590652466	1.1680320501327515	1.4137563705444336	8.197742462158203	5.352646350860596	7.74332857131958	4.416182994842529	2.5510462364763953e-05	0.03975445404648781
Photons	Photons	68	5	4	409,415	p5	7			0	0	0	0	0	1	0	0	0	0	NN	Photons	7.0	nn	Photon	6.0	pho-tons	2.0	0.032700315984	0.032700315984	0.277952685864	2.20727132892	15.4110908484	0.252136859888	0.0620737280705	147.192297323	1541.53717069	1473155.62799	3750440.07226	132921.846727	365407.666162	82677.4106389	180443.325713	10343.3797233	496.832250902	50.0805339295	0.0061001505	0.25283530175	0.0572255529719	0.428085856899	0.0735757109639	1.2842575707	2.00289435402	1.2842575707	2.01924451201	2.1404292845	11	8.394689559936523	6.833371162414551	4.952223777770996	4.133307933807373	6.139285087585449	0.7088302969932556	4.2286376953125	0.19663432240486145	0.16462809219956398	0.003529696536133997
kann	kann	69	6	4	416,419	p5	4			0	0	0	0	0	0	0	0	0	0	VMFIN	kann	4.0	vmfin	können	6.0	kann	1.0	1325.79343618	1325.79343618	3346.01895766	1326.12861441	3.8527727121	2506.87072943	2422.9859015	1631.77846792	157.107509482	1243505.69068	2838879.6137	271586.114193	396834.305088	224930.07998	258268.906412	11052.747678	2573.61296889	1463.46994155	0.0336937487676	0.238078476838	0.0	0.0	1934.49346806	19.6919494174	0.0	0.0	1937.19124413	26.1132372709	11	3.7098608016967773	9.149063110351562	4.885462760925293	9.494303703308105	0.4705994427204132	3.1076672077178955	0.36826106905937195	2.198277235031128	2.5152843591058627e-05	1.8997617959976196
ein	ein	70	7	4	420,422	p5	3			0	0	0	0	0	0	0	0	0	0	ART	ein	3.0	art	eine	4.0	ein	1.0	4621.55200817	4999.44503476	17543.4333976	4999.44503476	0.428085856899	5809.23325181	8404.82933604	11022.7206128	11717.9941609	1614569.79583	3344143.78548	401662.305848	493686.589782	324158.412201	289382.186491	45007.5949345	21503.4825387	20569.6023896	0.0272545875843	0.196343258894	0.0	0.0	1145.39396797	31.6783534106	13165.4578681	0.428085856899	22077.4630101	57.7915906814	11	6.899518966674805	2.0286145210266113	4.801614761352539	0.37113064527511597	3.2657718658447266	0.350629061460495	3.4854061603546143	0.3103727698326111	0.08529891073703766	0.0232518520206213
Elektron	Elektron	71	8	4	423,430	p5	8			0	0	0	0	0	0	1	0	0	0	NN	Elektron	8.0	nn	Elektron	8.0	e-lek-tron	3.0	0.776632504619	0.776632504619	5.39555213736	56.9884756811	26.9694089847	4.16025818814	1.36562201755	5376.07909919	22793.4314506	2216767.88491	5348315.05407	297054.747122	567104.170412	227604.205545	301983.749861	14903.9783425	524.202415381	220.048601335	0.0135507051684	0.138045621116	0.0	0.0	0.613130924699	2.5685151414	0.0	0.0	1.03823503249	4.70894442589	11	1.4951703548431396	4.736050605773926	0.15060877799987793	4.3765363693237305	0.24471619725227356	0.1997426301240921	0.8709890842437744	0.38607966899871826	0.1244661882519722	0.0010502947843633592
aus	aus	72	9	4	431,433	p5	3			0	0	0	0	0	0	0	0	0	0	APPR	aus	3.0	appr	aus	3.0	aus	1.0	2366.71806966	2877.24357788	3047.3996721	2877.24357788	0.428085856899	4921.08116286	5006.30824262	7041.84954557	10996.2414062	691880.798486	1839111.63623	154052.594714	244752.951652	136403.612872	161007.799724	41334.1231877	16266.7803613	4798.31356622	0.0510223759777	0.292714090181	9745.02934146	0.856171713799	9978.06814332	29.966009983	9745.02934146	0.856171713799	10279.6059321	50.0860452572	11	3.4380390644073486	8.54003620147705	4.100541591644287	8.075860023498535	0.11297515034675598	9.157855033874512	0.0343608520925045	4.1421356201171875	0.025592360645532608	0.0004936429904773831
dem	dem	73	10	4	434,436	p5	3			0	0	0	0	0	0	0	0	0	0	ART	dem	3.0	art	d	1.0	dem	1.0	5100.87323987	5616.24656993	80100.3069113	5616.24656993	0.428085856899	6562.36605229	9206.65119996	6667.98683292	1002.148991	1098350.78654	2107258.1957	260311.257794	170837.935256	214520.302265	48324.4719561	110461.430317	53801.2331077	5810.24119451	0.0776634434188	0.228051977566	43473.0753814	1.2842575707	43630.2003997	29.966009983	43473.0753814	1.2842575707	43925.3698019	41.0962422623	11	3.3807482719421387	4.948674201965332	2.79526424407959	5.108247756958008	3.8979127407073975	1.2510154247283936	4.191677093505859	0.9432762265205383	0.18651887774467468	0.003880472155287862
Valenzband	Valenzband	74	11	4	437,446	p5	10			0	0	0	0	0	1	0	0	0	0	NN	Valenzband	10.0	nn	Valenzband	10.0	va-lenz-band	3.0	0.00817507899599	0.00817507899599	0.00817507899599	4.37366726286	24.8289797002	0.126068429944	0.0155184320176	1078.05584228	5407.58054435	2733115.67622	6027290.90146	401100.555295	847036.361613	104160.005851	119636.726342	10632.1480387	500.584612162	44.0963761044	7.639e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	12.62529468536377	1.9207968711853027	7.942450046539307	2.587859869003296	2.577590227127075	0.9663093090057373	1.7743663787841797	1.344011664390564	3.1237800624221563	0.0018031767685897648
in	in	75	12	4	447,448	p5	2			0	0	0	0	0	0	0	0	0	0	APPR	in	2.0	appr	in	2.0	in	1.0	13129.4221199	13165.4578681	14298.1641135	0.0	0.0	8527.89894355	19687.5208529	18583.5486983	15158.092107	842500.587604	1735372.30627	309490.415689	350022.68855	273957.116004	252232.89583	37971.7622471	15391.66268	-0.00817507899599	0.0682365415668	0.281559937821	0.0	0.0	9683.14399346	42.380499833	0.0	0.0	17389.6438116	75.7711966712	11	2.927549123764038	5.822188377380371	3.592480421066284	4.582775592803955	0.23993390798568726	0.007583401631563902	0.8610414266586304	0.0004487222759053111	0.03598774969577789	2.407998726994265e-05
das	das	76	13	4	449,451	p5	3			0	0	0	0	0	0	0	0	0	0	ART	das	3.0	art	d	1.0	das	1.0	5535.50948977	7683.24989344	80100.3069113	7683.24989344	0.428085856899	6503.8703008	12246.2154424	9530.4416929	290.670296835	734069.119328	1662118.68252	216547.190476	169684.671958	215247.31204	124039.161294	110461.430317	19319.7963127	7903.50287175	0.0288325249482	0.178984875387	0.0	0.0	15300.9683536	34.6749544089	0.0	0.0	16474.0513142	50.942216971	11	1.5620853900909424	0.9753568172454834	1.3239187002182007	0.18890871107578278	0.0006233894382603467	0.0006332775810733438	0.0013260389678180218	0.0010250320192426443	0.0884784385561943	0.0008372138836421072
Leitungsband	Leitungsband	77	14	4	452,463	p5	12			0	0	0	0	0	1	0	0	0	0	NN	Leitungsband	12.0	nn	Leitungsband	12.0	lei-tungs-band	3.0																													11	10.147829055786133	4.350759029388428	6.731389045715332	6.371570587158203	0.26473474502563477	0.06897840648889542	0.09871883690357208	0.04220471903681755	2.660400580614805	0.020991085752029903
